Student_ID,Year_Of_Admission,WASSCE_Year,Subject,Score,Discipline_ID,Discipline,Aspiring_Profession,Gender,Numeric_Score
0a5c5817-5622-45c2-8695-e47fc78ec8f0,2019,2022,Mathematics,B,2,Commercial,Marketer,Male,69.5
0a5c5817-5622-45c2-8695-e47fc78ec8f0,2019,2022,Civic_Education,B,2,Commercial,Marketer,Male,69.5
0a5c5817-5622-45c2-8695-e47fc78ec8f0,2019,2022,ICT,B,2,Commercial,Marketer,Male,69.5
0a5c5817-5622-45c2-8695-e47fc78ec8f0,2019,2022,Bookkeeping,F,2,Commercial,Marketer,Male,14.5
0a5c5817-5622-45c2-8695-e47fc78ec8f0,2019,2022,Economics,B,2,Commercial,Marketer,Male,69.5
0a5c5817-5622-45c2-8695-e47fc78ec8f0,2019,2022,Accounting,D,2,Commercial,Marketer,Male,44.5
0a5c5817-5622-45c2-8695-e47fc78ec8f0,2019,2022,Commerce,D,2,Commercial,Marketer,Male,44.5
0a5c5817-5622-45c2-8695-e47fc78ec8f0,2019,2022,Biology,A,2,Commercial,Marketer,Male,80.0
e1444598-56f8-4531-b267-89f45f50a69b,2019,2022,English,C,2,Commercial,Auditor,Male,54.5
e1444598-56f8-4531-b267-89f45f50a69b,2019,2022,Mathematics,C,2,Commercial,Auditor,Male,54.5
e1444598-56f8-4531-b267-89f45f50a69b,2019,2022,Civic_Education,B,2,Commercial,Auditor,Male,69.5
e1444598-56f8-4531-b267-89f45f50a69b,2019,2022,ICT,B,2,Commercial,Auditor,Male,69.5
e1444598-56f8-4531-b267-89f45f50a69b,2019,2022,Bookkeeping,C,2,Commercial,Auditor,Male,54.5
e1444598-56f8-4531-b267-89f45f50a69b,2019,2022,Economics,C,2,Commercial,Auditor,Male,54.5
e1444598-56f8-4531-b267-89f45f50a69b,2019,2022,Accounting,D,2,Commercial,Auditor,Male,44.5
e1444598-56f8-4531-b267-89f45f50a69b,2019,2022,Commerce,B,2,Commercial,Auditor,Male,69.5
e1444598-56f8-4531-b267-89f45f50a69b,2019,2022,Biology,E,2,Commercial,Auditor,Male,34.5
6fd3bcc4-8895-4b1e-b3ca-82b04639c1b6,2019,2022,English,A,2,Commercial,Economist,Female,80.0
6fd3bcc4-8895-4b1e-b3ca-82b04639c1b6,2019,2022,Mathematics,A,2,Commercial,Economist,Female,80.0
6fd3bcc4-8895-4b1e-b3ca-82b04639c1b6,2019,2022,Civic_Education,A,2,Commercial,Economist,Female,80.0
6fd3bcc4-8895-4b1e-b3ca-82b04639c1b6,2019,2022,ICT,C,2,Commercial,Economist,Female,54.5
6fd3bcc4-8895-4b1e-b3ca-82b04639c1b6,2019,2022,_French_Igbo,E,2,Commercial,Economist,Female,34.5
6fd3bcc4-8895-4b1e-b3ca-82b04639c1b6,2019,2022,Bookkeeping,D,2,Commercial,Economist,Female,44.5
6fd3bcc4-8895-4b1e-b3ca-82b04639c1b6,2019,2022,Economics,A,2,Commercial,Economist,Female,80.0
6fd3bcc4-8895-4b1e-b3ca-82b04639c1b6,2019,2022,Accounting,C,2,Commercial,Economist,Female,54.5
6fd3bcc4-8895-4b1e-b3ca-82b04639c1b6,2019,2022,Commerce,D,2,Commercial,Economist,Female,44.5
1b9c79a5-a8bc-487c-b4bd-caf0351f6338,2019,2022,English,C,3,Science,Biologist,Female,54.5
1b9c79a5-a8bc-487c-b4bd-caf0351f6338,2019,2022,Mathematics,D,3,Science,Biologist,Female,44.5
1b9c79a5-a8bc-487c-b4bd-caf0351f6338,2019,2022,Civic_Education,B,3,Science,Biologist,Female,69.5
1b9c79a5-a8bc-487c-b4bd-caf0351f6338,2019,2022,ICT,C,3,Science,Biologist,Female,54.5
1b9c79a5-a8bc-487c-b4bd-caf0351f6338,2019,2022,Dyeing_and_bleaching,E,3,Science,Biologist,Female,34.5
1b9c79a5-a8bc-487c-b4bd-caf0351f6338,2019,2022,Physics,C,3,Science,Biologist,Female,54.5
1b9c79a5-a8bc-487c-b4bd-caf0351f6338,2019,2022,Food_Nutrition,E,3,Science,Biologist,Female,34.5
1b9c79a5-a8bc-487c-b4bd-caf0351f6338,2019,2022,Biology,C,3,Science,Biologist,Female,54.5
80237e8d-8da1-4bf6-b7f0-f6f0fa5f96f1,2019,2022,English,D,2,Commercial,Economist,Female,44.5
80237e8d-8da1-4bf6-b7f0-f6f0fa5f96f1,2019,2022,Mathematics,C,2,Commercial,Economist,Female,54.5
80237e8d-8da1-4bf6-b7f0-f6f0fa5f96f1,2019,2022,Civic_Education,C,2,Commercial,Economist,Female,54.5
80237e8d-8da1-4bf6-b7f0-f6f0fa5f96f1,2019,2022,ICT,A,2,Commercial,Economist,Female,80.0
80237e8d-8da1-4bf6-b7f0-f6f0fa5f96f1,2019,2022,Bookkeeping,A,2,Commercial,Economist,Female,80.0
80237e8d-8da1-4bf6-b7f0-f6f0fa5f96f1,2019,2022,Economics,E,2,Commercial,Economist,Female,34.5
80237e8d-8da1-4bf6-b7f0-f6f0fa5f96f1,2019,2022,Accounting,B,2,Commercial,Economist,Female,69.5
80237e8d-8da1-4bf6-b7f0-f6f0fa5f96f1,2019,2022,Commerce,B,2,Commercial,Economist,Female,69.5
80237e8d-8da1-4bf6-b7f0-f6f0fa5f96f1,2019,2022,Marketing,B,2,Commercial,Economist,Female,69.5
5adfa2e8-8493-4845-a0ec-6dcb412f104d,2019,2022,English,F,2,Commercial,Business Executive,Male,14.5
5adfa2e8-8493-4845-a0ec-6dcb412f104d,2019,2022,Mathematics,A,2,Commercial,Business Executive,Male,80.0
5adfa2e8-8493-4845-a0ec-6dcb412f104d,2019,2022,Civic_Education,B,2,Commercial,Business Executive,Male,69.5
5adfa2e8-8493-4845-a0ec-6dcb412f104d,2019,2022,ICT,B,2,Commercial,Business Executive,Male,69.5
5adfa2e8-8493-4845-a0ec-6dcb412f104d,2019,2022,_French_Igbo,B,2,Commercial,Business Executive,Male,69.5
5adfa2e8-8493-4845-a0ec-6dcb412f104d,2019,2022,Bookkeeping,C,2,Commercial,Business Executive,Male,54.5
5adfa2e8-8493-4845-a0ec-6dcb412f104d,2019,2022,Economics,F,2,Commercial,Business Executive,Male,14.5
5adfa2e8-8493-4845-a0ec-6dcb412f104d,2019,2022,Accounting,E,2,Commercial,Business Executive,Male,34.5
5adfa2e8-8493-4845-a0ec-6dcb412f104d,2019,2022,Commerce,C,2,Commercial,Business Executive,Male,54.5
e6e74520-5f1e-48f7-8c23-e6948e40bce2,2019,2022,English,B,1,Art,Brand Specialist,Female,69.5
e6e74520-5f1e-48f7-8c23-e6948e40bce2,2019,2022,Mathematics,C,1,Art,Brand Specialist,Female,54.5
e6e74520-5f1e-48f7-8c23-e6948e40bce2,2019,2022,Civic_Education,A,1,Art,Brand Specialist,Female,80.0
e6e74520-5f1e-48f7-8c23-e6948e40bce2,2019,2022,ICT,B,1,Art,Brand Specialist,Female,69.5
e6e74520-5f1e-48f7-8c23-e6948e40bce2,2019,2022,Literature,C,1,Art,Brand Specialist,Female,54.5
e6e74520-5f1e-48f7-8c23-e6948e40bce2,2019,2022,Government_or_History,B,1,Art,Brand Specialist,Female,69.5
e6e74520-5f1e-48f7-8c23-e6948e40bce2,2019,2022,Religious_Studies,B,1,Art,Brand Specialist,Female,69.5
e6e74520-5f1e-48f7-8c23-e6948e40bce2,2019,2022,_Language_Yoruba,D,1,Art,Brand Specialist,Female,44.5
e6e74520-5f1e-48f7-8c23-e6948e40bce2,2019,2022,_French_Igbo,C,1,Art,Brand Specialist,Female,54.5
9ce056e9-2e1d-4020-8262-2d7a7003a367,2019,2022,English,A,3,Science,Scientist,Female,80.0
9ce056e9-2e1d-4020-8262-2d7a7003a367,2019,2022,Mathematics,D,3,Science,Scientist,Female,44.5
9ce056e9-2e1d-4020-8262-2d7a7003a367,2019,2022,Civic_Education,C,3,Science,Scientist,Female,54.5
9ce056e9-2e1d-4020-8262-2d7a7003a367,2019,2022,ICT,C,3,Science,Scientist,Female,54.5
9ce056e9-2e1d-4020-8262-2d7a7003a367,2019,2022,Marketing,C,3,Science,Scientist,Female,54.5
9ce056e9-2e1d-4020-8262-2d7a7003a367,2019,2022,Dyeing_and_bleaching,B,3,Science,Scientist,Female,69.5
9ce056e9-2e1d-4020-8262-2d7a7003a367,2019,2022,Physics,A,3,Science,Scientist,Female,80.0
9ce056e9-2e1d-4020-8262-2d7a7003a367,2019,2022,Food_Nutrition,F,3,Science,Scientist,Female,14.5
97b586fc-0c32-45e7-b476-f2fc95c0ab91,2019,2022,English,D,1,Art,Journalist,Male,44.5
97b586fc-0c32-45e7-b476-f2fc95c0ab91,2019,2022,Mathematics,A,1,Art,Journalist,Male,80.0
97b586fc-0c32-45e7-b476-f2fc95c0ab91,2019,2022,Civic_Education,C,1,Art,Journalist,Male,54.5
97b586fc-0c32-45e7-b476-f2fc95c0ab91,2019,2022,ICT,A,1,Art,Journalist,Male,80.0
97b586fc-0c32-45e7-b476-f2fc95c0ab91,2019,2022,Literature,D,1,Art,Journalist,Male,44.5
97b586fc-0c32-45e7-b476-f2fc95c0ab91,2019,2022,Government_or_History,C,1,Art,Journalist,Male,54.5
97b586fc-0c32-45e7-b476-f2fc95c0ab91,2019,2022,Religious_Studies,D,1,Art,Journalist,Male,44.5
97b586fc-0c32-45e7-b476-f2fc95c0ab91,2019,2022,_Language_Yoruba,F,1,Art,Journalist,Male,14.5
97b586fc-0c32-45e7-b476-f2fc95c0ab91,2019,2022,Marketing,E,1,Art,Journalist,Male,34.5
7f25cfd4-98db-4687-be50-10e94a2defff,2019,2022,English,A,2,Commercial,Marketer,Female,80.0
7f25cfd4-98db-4687-be50-10e94a2defff,2019,2022,Mathematics,D,2,Commercial,Marketer,Female,44.5
7f25cfd4-98db-4687-be50-10e94a2defff,2019,2022,Civic_Education,C,2,Commercial,Marketer,Female,54.5
7f25cfd4-98db-4687-be50-10e94a2defff,2019,2022,ICT,B,2,Commercial,Marketer,Female,69.5
7f25cfd4-98db-4687-be50-10e94a2defff,2019,2022,_French_Igbo,D,2,Commercial,Marketer,Female,44.5
7f25cfd4-98db-4687-be50-10e94a2defff,2019,2022,Bookkeeping,B,2,Commercial,Marketer,Female,69.5
7f25cfd4-98db-4687-be50-10e94a2defff,2019,2022,Economics,C,2,Commercial,Marketer,Female,54.5
7f25cfd4-98db-4687-be50-10e94a2defff,2019,2022,Accounting,C,2,Commercial,Marketer,Female,54.5
7f25cfd4-98db-4687-be50-10e94a2defff,2019,2022,Commerce,C,2,Commercial,Marketer,Female,54.5
f4030af9-ce4f-4ccb-9ce1-81b12488ab34,2019,2022,English,D,1,Art,Lawyer,Male,44.5
f4030af9-ce4f-4ccb-9ce1-81b12488ab34,2019,2022,Mathematics,A,1,Art,Lawyer,Male,80.0
f4030af9-ce4f-4ccb-9ce1-81b12488ab34,2019,2022,Civic_Education,C,1,Art,Lawyer,Male,54.5
f4030af9-ce4f-4ccb-9ce1-81b12488ab34,2019,2022,ICT,E,1,Art,Lawyer,Male,34.5
f4030af9-ce4f-4ccb-9ce1-81b12488ab34,2019,2022,Literature,F,1,Art,Lawyer,Male,14.5
f4030af9-ce4f-4ccb-9ce1-81b12488ab34,2019,2022,Government_or_History,D,1,Art,Lawyer,Male,44.5
f4030af9-ce4f-4ccb-9ce1-81b12488ab34,2019,2022,Religious_Studies,C,1,Art,Lawyer,Male,54.5
f4030af9-ce4f-4ccb-9ce1-81b12488ab34,2019,2022,_Language_Yoruba,A,1,Art,Lawyer,Male,80.0
f4030af9-ce4f-4ccb-9ce1-81b12488ab34,2019,2022,_French_Igbo,C,1,Art,Lawyer,Male,54.5
24a3c153-5193-45f8-93c3-6c6a51b05fe3,2019,2022,English,A,3,Science,Doctor,Female,80.0
24a3c153-5193-45f8-93c3-6c6a51b05fe3,2019,2022,Mathematics,B,3,Science,Doctor,Female,69.5
24a3c153-5193-45f8-93c3-6c6a51b05fe3,2019,2022,Civic_Education,D,3,Science,Doctor,Female,44.5
24a3c153-5193-45f8-93c3-6c6a51b05fe3,2019,2022,ICT,D,3,Science,Doctor,Female,44.5
24a3c153-5193-45f8-93c3-6c6a51b05fe3,2019,2022,Marketing,C,3,Science,Doctor,Female,54.5
24a3c153-5193-45f8-93c3-6c6a51b05fe3,2019,2022,Dyeing_and_bleaching,C,3,Science,Doctor,Female,54.5
24a3c153-5193-45f8-93c3-6c6a51b05fe3,2019,2022,Physics,B,3,Science,Doctor,Female,69.5
24a3c153-5193-45f8-93c3-6c6a51b05fe3,2019,2022,Food_Nutrition,D,3,Science,Doctor,Female,44.5
2db0790a-9260-46d4-aadd-ff037cf25a5d,2019,2022,English,C,3,Science,Pharmacist,Male,54.5
2db0790a-9260-46d4-aadd-ff037cf25a5d,2019,2022,Mathematics,B,3,Science,Pharmacist,Male,69.5
2db0790a-9260-46d4-aadd-ff037cf25a5d,2019,2022,Civic_Education,A,3,Science,Pharmacist,Male,80.0
2db0790a-9260-46d4-aadd-ff037cf25a5d,2019,2022,ICT,C,3,Science,Pharmacist,Male,54.5
2db0790a-9260-46d4-aadd-ff037cf25a5d,2019,2022,_French_Igbo,D,3,Science,Pharmacist,Male,44.5
2db0790a-9260-46d4-aadd-ff037cf25a5d,2019,2022,Dyeing_and_bleaching,F,3,Science,Pharmacist,Male,14.5
2db0790a-9260-46d4-aadd-ff037cf25a5d,2019,2022,Physics,C,3,Science,Pharmacist,Male,54.5
2db0790a-9260-46d4-aadd-ff037cf25a5d,2019,2022,Food_Nutrition,C,3,Science,Pharmacist,Male,54.5
6ce4775e-befd-424a-b712-7046c1ac069c,2019,2022,English,C,3,Science,Scientist,Male,54.5
6ce4775e-befd-424a-b712-7046c1ac069c,2019,2022,Mathematics,C,3,Science,Scientist,Male,54.5
6ce4775e-befd-424a-b712-7046c1ac069c,2019,2022,Civic_Education,B,3,Science,Scientist,Male,69.5
6ce4775e-befd-424a-b712-7046c1ac069c,2019,2022,ICT,B,3,Science,Scientist,Male,69.5
6ce4775e-befd-424a-b712-7046c1ac069c,2019,2022,Marketing,C,3,Science,Scientist,Male,54.5
6ce4775e-befd-424a-b712-7046c1ac069c,2019,2022,Dyeing_and_bleaching,A,3,Science,Scientist,Male,80.0
6ce4775e-befd-424a-b712-7046c1ac069c,2019,2022,Physics,C,3,Science,Scientist,Male,54.5
6ce4775e-befd-424a-b712-7046c1ac069c,2019,2022,Food_Nutrition,B,3,Science,Scientist,Male,69.5
3400890c-bfc1-4354-92ea-bb170791fc61,2019,2022,English,C,1,Art,Lawyer,Female,54.5
3400890c-bfc1-4354-92ea-bb170791fc61,2019,2022,Mathematics,D,1,Art,Lawyer,Female,44.5
3400890c-bfc1-4354-92ea-bb170791fc61,2019,2022,Civic_Education,B,1,Art,Lawyer,Female,69.5
3400890c-bfc1-4354-92ea-bb170791fc61,2019,2022,ICT,B,1,Art,Lawyer,Female,69.5
3400890c-bfc1-4354-92ea-bb170791fc61,2019,2022,Literature,D,1,Art,Lawyer,Female,44.5
3400890c-bfc1-4354-92ea-bb170791fc61,2019,2022,Government_or_History,D,1,Art,Lawyer,Female,44.5
3400890c-bfc1-4354-92ea-bb170791fc61,2019,2022,Religious_Studies,C,1,Art,Lawyer,Female,54.5
3400890c-bfc1-4354-92ea-bb170791fc61,2019,2022,_Language_Yoruba,D,1,Art,Lawyer,Female,44.5
3400890c-bfc1-4354-92ea-bb170791fc61,2019,2022,Marketing,C,1,Art,Lawyer,Female,54.5
4ee08060-e52a-48f0-baa6-f3d8cadb4e6a,2019,2022,English,B,2,Commercial,Business Executive,Female,69.5
4ee08060-e52a-48f0-baa6-f3d8cadb4e6a,2019,2022,Mathematics,E,2,Commercial,Business Executive,Female,34.5
4ee08060-e52a-48f0-baa6-f3d8cadb4e6a,2019,2022,Civic_Education,C,2,Commercial,Business Executive,Female,54.5
4ee08060-e52a-48f0-baa6-f3d8cadb4e6a,2019,2022,ICT,C,2,Commercial,Business Executive,Female,54.5
4ee08060-e52a-48f0-baa6-f3d8cadb4e6a,2019,2022,Bookkeeping,F,2,Commercial,Business Executive,Female,14.5
4ee08060-e52a-48f0-baa6-f3d8cadb4e6a,2019,2022,Economics,E,2,Commercial,Business Executive,Female,34.5
4ee08060-e52a-48f0-baa6-f3d8cadb4e6a,2019,2022,Accounting,C,2,Commercial,Business Executive,Female,54.5
4ee08060-e52a-48f0-baa6-f3d8cadb4e6a,2019,2022,Commerce,A,2,Commercial,Business Executive,Female,80.0
4ee08060-e52a-48f0-baa6-f3d8cadb4e6a,2019,2022,Marketing,B,2,Commercial,Business Executive,Female,69.5
8882470b-b584-4c12-b523-c210c07b4b72,2019,2022,English,B,2,Commercial,Accountant,Female,69.5
8882470b-b584-4c12-b523-c210c07b4b72,2019,2022,Mathematics,B,2,Commercial,Accountant,Female,69.5
8882470b-b584-4c12-b523-c210c07b4b72,2019,2022,Civic_Education,D,2,Commercial,Accountant,Female,44.5
8882470b-b584-4c12-b523-c210c07b4b72,2019,2022,ICT,A,2,Commercial,Accountant,Female,80.0
8882470b-b584-4c12-b523-c210c07b4b72,2019,2022,Bookkeeping,B,2,Commercial,Accountant,Female,69.5
8882470b-b584-4c12-b523-c210c07b4b72,2019,2022,Economics,F,2,Commercial,Accountant,Female,14.5
8882470b-b584-4c12-b523-c210c07b4b72,2019,2022,Accounting,A,2,Commercial,Accountant,Female,80.0
8882470b-b584-4c12-b523-c210c07b4b72,2019,2022,Commerce,A,2,Commercial,Accountant,Female,80.0
8882470b-b584-4c12-b523-c210c07b4b72,2019,2022,Marketing,C,2,Commercial,Accountant,Female,54.5
a8286db9-f68a-46da-98ae-047b994a708b,2019,2022,English,F,1,Art,Writer,Female,14.5
a8286db9-f68a-46da-98ae-047b994a708b,2019,2022,Mathematics,B,1,Art,Writer,Female,69.5
a8286db9-f68a-46da-98ae-047b994a708b,2019,2022,Civic_Education,B,1,Art,Writer,Female,69.5
a8286db9-f68a-46da-98ae-047b994a708b,2019,2022,ICT,B,1,Art,Writer,Female,69.5
a8286db9-f68a-46da-98ae-047b994a708b,2019,2022,Literature,D,1,Art,Writer,Female,44.5
a8286db9-f68a-46da-98ae-047b994a708b,2019,2022,Government_or_History,D,1,Art,Writer,Female,44.5
a8286db9-f68a-46da-98ae-047b994a708b,2019,2022,Religious_Studies,B,1,Art,Writer,Female,69.5
a8286db9-f68a-46da-98ae-047b994a708b,2019,2022,_Language_Yoruba,B,1,Art,Writer,Female,69.5
a8286db9-f68a-46da-98ae-047b994a708b,2019,2022,_French_Igbo,C,1,Art,Writer,Female,54.5
74398540-c789-4e11-99b5-3217afb095b1,2019,2022,English,C,1,Art,Lawyer,Male,54.5
74398540-c789-4e11-99b5-3217afb095b1,2019,2022,Mathematics,D,1,Art,Lawyer,Male,44.5
74398540-c789-4e11-99b5-3217afb095b1,2019,2022,Civic_Education,C,1,Art,Lawyer,Male,54.5
74398540-c789-4e11-99b5-3217afb095b1,2019,2022,ICT,D,1,Art,Lawyer,Male,44.5
74398540-c789-4e11-99b5-3217afb095b1,2019,2022,Literature,D,1,Art,Lawyer,Male,44.5
74398540-c789-4e11-99b5-3217afb095b1,2019,2022,Government_or_History,F,1,Art,Lawyer,Male,14.5
74398540-c789-4e11-99b5-3217afb095b1,2019,2022,Religious_Studies,B,1,Art,Lawyer,Male,69.5
74398540-c789-4e11-99b5-3217afb095b1,2019,2022,_Language_Yoruba,C,1,Art,Lawyer,Male,54.5
74398540-c789-4e11-99b5-3217afb095b1,2019,2022,Marketing,F,1,Art,Lawyer,Male,14.5
cfc8f0e5-a5ee-45be-8bb3-19c746fe7bae,2019,2022,English,B,3,Science,Biologist,Female,69.5
cfc8f0e5-a5ee-45be-8bb3-19c746fe7bae,2019,2022,Mathematics,D,3,Science,Biologist,Female,44.5
cfc8f0e5-a5ee-45be-8bb3-19c746fe7bae,2019,2022,Civic_Education,B,3,Science,Biologist,Female,69.5
cfc8f0e5-a5ee-45be-8bb3-19c746fe7bae,2019,2022,ICT,C,3,Science,Biologist,Female,54.5
cfc8f0e5-a5ee-45be-8bb3-19c746fe7bae,2019,2022,Dyeing_and_bleaching,D,3,Science,Biologist,Female,44.5
cfc8f0e5-a5ee-45be-8bb3-19c746fe7bae,2019,2022,Physics,D,3,Science,Biologist,Female,44.5
cfc8f0e5-a5ee-45be-8bb3-19c746fe7bae,2019,2022,Food_Nutrition,C,3,Science,Biologist,Female,54.5
cfc8f0e5-a5ee-45be-8bb3-19c746fe7bae,2019,2022,Biology,B,3,Science,Biologist,Female,69.5
d51a0087-72d3-475d-bba7-7eccabad8adc,2019,2022,English,C,2,Commercial,Business Executive,Female,54.5
d51a0087-72d3-475d-bba7-7eccabad8adc,2019,2022,Mathematics,E,2,Commercial,Business Executive,Female,34.5
d51a0087-72d3-475d-bba7-7eccabad8adc,2019,2022,Civic_Education,A,2,Commercial,Business Executive,Female,80.0
d51a0087-72d3-475d-bba7-7eccabad8adc,2019,2022,ICT,D,2,Commercial,Business Executive,Female,44.5
d51a0087-72d3-475d-bba7-7eccabad8adc,2019,2022,Bookkeeping,C,2,Commercial,Business Executive,Female,54.5
d51a0087-72d3-475d-bba7-7eccabad8adc,2019,2022,Economics,E,2,Commercial,Business Executive,Female,34.5
d51a0087-72d3-475d-bba7-7eccabad8adc,2019,2022,Accounting,D,2,Commercial,Business Executive,Female,44.5
d51a0087-72d3-475d-bba7-7eccabad8adc,2019,2022,Commerce,F,2,Commercial,Business Executive,Female,14.5
d51a0087-72d3-475d-bba7-7eccabad8adc,2019,2022,Biology,C,2,Commercial,Business Executive,Female,54.5
c7ad9e7e-8cda-4f40-abe6-f03b5d3dd7ec,2019,2022,English,E,1,Art,Brand Specialist,Female,34.5
c7ad9e7e-8cda-4f40-abe6-f03b5d3dd7ec,2019,2022,Mathematics,C,1,Art,Brand Specialist,Female,54.5
c7ad9e7e-8cda-4f40-abe6-f03b5d3dd7ec,2019,2022,Civic_Education,A,1,Art,Brand Specialist,Female,80.0
c7ad9e7e-8cda-4f40-abe6-f03b5d3dd7ec,2019,2022,ICT,B,1,Art,Brand Specialist,Female,69.5
c7ad9e7e-8cda-4f40-abe6-f03b5d3dd7ec,2019,2022,Literature,A,1,Art,Brand Specialist,Female,80.0
c7ad9e7e-8cda-4f40-abe6-f03b5d3dd7ec,2019,2022,Government_or_History,B,1,Art,Brand Specialist,Female,69.5
c7ad9e7e-8cda-4f40-abe6-f03b5d3dd7ec,2019,2022,Religious_Studies,D,1,Art,Brand Specialist,Female,44.5
c7ad9e7e-8cda-4f40-abe6-f03b5d3dd7ec,2019,2022,_Language_Yoruba,C,1,Art,Brand Specialist,Female,54.5
c7ad9e7e-8cda-4f40-abe6-f03b5d3dd7ec,2019,2022,_French_Igbo,D,1,Art,Brand Specialist,Female,44.5
3e208d37-0be2-4b6b-ab87-897c668909c8,2019,2022,English,B,2,Commercial,Economist,Male,69.5
3e208d37-0be2-4b6b-ab87-897c668909c8,2019,2022,Mathematics,F,2,Commercial,Economist,Male,14.5
3e208d37-0be2-4b6b-ab87-897c668909c8,2019,2022,Civic_Education,B,2,Commercial,Economist,Male,69.5
3e208d37-0be2-4b6b-ab87-897c668909c8,2019,2022,ICT,D,2,Commercial,Economist,Male,44.5
3e208d37-0be2-4b6b-ab87-897c668909c8,2019,2022,Bookkeeping,D,2,Commercial,Economist,Male,44.5
3e208d37-0be2-4b6b-ab87-897c668909c8,2019,2022,Economics,D,2,Commercial,Economist,Male,44.5
3e208d37-0be2-4b6b-ab87-897c668909c8,2019,2022,Accounting,C,2,Commercial,Economist,Male,54.5
3e208d37-0be2-4b6b-ab87-897c668909c8,2019,2022,Commerce,F,2,Commercial,Economist,Male,14.5
3e208d37-0be2-4b6b-ab87-897c668909c8,2019,2022,Marketing,D,2,Commercial,Economist,Male,44.5
cf634b2e-ebd6-468d-b59c-039b6c6d61b8,2019,2022,English,B,3,Science,Pharmacist,Male,69.5
cf634b2e-ebd6-468d-b59c-039b6c6d61b8,2019,2022,Mathematics,C,3,Science,Pharmacist,Male,54.5
cf634b2e-ebd6-468d-b59c-039b6c6d61b8,2019,2022,Civic_Education,E,3,Science,Pharmacist,Male,34.5
cf634b2e-ebd6-468d-b59c-039b6c6d61b8,2019,2022,ICT,C,3,Science,Pharmacist,Male,54.5
cf634b2e-ebd6-468d-b59c-039b6c6d61b8,2019,2022,_French_Igbo,F,3,Science,Pharmacist,Male,14.5
cf634b2e-ebd6-468d-b59c-039b6c6d61b8,2019,2022,Dyeing_and_bleaching,C,3,Science,Pharmacist,Male,54.5
cf634b2e-ebd6-468d-b59c-039b6c6d61b8,2019,2022,Physics,C,3,Science,Pharmacist,Male,54.5
cf634b2e-ebd6-468d-b59c-039b6c6d61b8,2019,2022,Food_Nutrition,B,3,Science,Pharmacist,Male,69.5
0ac2b16c-a179-4bca-8696-97299bf7be0f,2019,2022,English,A,1,Art,Lawyer,Male,80.0
0ac2b16c-a179-4bca-8696-97299bf7be0f,2019,2022,Mathematics,C,1,Art,Lawyer,Male,54.5
0ac2b16c-a179-4bca-8696-97299bf7be0f,2019,2022,Civic_Education,A,1,Art,Lawyer,Male,80.0
0ac2b16c-a179-4bca-8696-97299bf7be0f,2019,2022,ICT,B,1,Art,Lawyer,Male,69.5
0ac2b16c-a179-4bca-8696-97299bf7be0f,2019,2022,Literature,B,1,Art,Lawyer,Male,69.5
0ac2b16c-a179-4bca-8696-97299bf7be0f,2019,2022,Government_or_History,C,1,Art,Lawyer,Male,54.5
0ac2b16c-a179-4bca-8696-97299bf7be0f,2019,2022,Religious_Studies,D,1,Art,Lawyer,Male,44.5
0ac2b16c-a179-4bca-8696-97299bf7be0f,2019,2022,_Language_Yoruba,C,1,Art,Lawyer,Male,54.5
0ac2b16c-a179-4bca-8696-97299bf7be0f,2019,2022,Biology,E,1,Art,Lawyer,Male,34.5
ecacd154-3077-4d11-8a58-d8f235c35776,2019,2022,English,B,3,Science,Agriculturist,Male,69.5
ecacd154-3077-4d11-8a58-d8f235c35776,2019,2022,Mathematics,C,3,Science,Agriculturist,Male,54.5
ecacd154-3077-4d11-8a58-d8f235c35776,2019,2022,Civic_Education,A,3,Science,Agriculturist,Male,80.0
ecacd154-3077-4d11-8a58-d8f235c35776,2019,2022,ICT,B,3,Science,Agriculturist,Male,69.5
ecacd154-3077-4d11-8a58-d8f235c35776,2019,2022,Marketing,C,3,Science,Agriculturist,Male,54.5
ecacd154-3077-4d11-8a58-d8f235c35776,2019,2022,Dyeing_and_bleaching,A,3,Science,Agriculturist,Male,80.0
ecacd154-3077-4d11-8a58-d8f235c35776,2019,2022,Physics,D,3,Science,Agriculturist,Male,44.5
ecacd154-3077-4d11-8a58-d8f235c35776,2019,2022,Electrical_work,B,3,Science,Agriculturist,Male,69.5
4d518af4-5bb8-4294-9b28-b55588433c9a,2019,2022,English,D,1,Art,Lawyer,Male,44.5
4d518af4-5bb8-4294-9b28-b55588433c9a,2019,2022,Mathematics,C,1,Art,Lawyer,Male,54.5
4d518af4-5bb8-4294-9b28-b55588433c9a,2019,2022,Civic_Education,C,1,Art,Lawyer,Male,54.5
4d518af4-5bb8-4294-9b28-b55588433c9a,2019,2022,ICT,D,1,Art,Lawyer,Male,44.5
4d518af4-5bb8-4294-9b28-b55588433c9a,2019,2022,Literature,E,1,Art,Lawyer,Male,34.5
4d518af4-5bb8-4294-9b28-b55588433c9a,2019,2022,Government_or_History,D,1,Art,Lawyer,Male,44.5
4d518af4-5bb8-4294-9b28-b55588433c9a,2019,2022,Religious_Studies,D,1,Art,Lawyer,Male,44.5
4d518af4-5bb8-4294-9b28-b55588433c9a,2019,2022,_Language_Yoruba,C,1,Art,Lawyer,Male,54.5
4d518af4-5bb8-4294-9b28-b55588433c9a,2019,2022,Marketing,A,1,Art,Lawyer,Male,80.0
