Student_ID,Gender,DOB,Age,Class_Grade_ID,Discipline_ID,State_Of_Origin,Year_Of_Admission,Sports_House,Religion,Disability,Parent_Income_Level,Class_Prefect,Aspiring_Profession,Clubs
ffd7508e-a365-4ddd-a7a0-65296a8ca323,Female,2010-11-18,14,3,3,Katsina,2020,Brown House,Christianity,No,Middle Class,No,Food Nutritionist,{'Computer Club'}
ce939940-8586-45a3-b522-13c81f2a1e7a,Male,2010-08-08,14,3,3,Ogun,2020,Green House,Christianity,No,Middle Class,No,Engineer,{'Mathematics Club'}
ad7e6971-d923-42ed-aabd-bbb876f31082,Female,2012-08-20,12,1,2,Taraba,2022,Purple House,Islam,No,Middle Class,No,Entrepreneur,{'Commerce Club'}
e732778c-431a-4e78-b89c-8aea0d87351b,Male,2007-03-02,17,3,3,Lagos,2020,Blue House,Christianity,No,Upper Class,No,Biologist,{'JETS Club'}
2fa187dc-ffd4-4577-ab32-54d2cbd0ad82,Male,2011-11-03,13,1,2,Ogun,2022,Red House,Islam,No,Middle Class,No,Business Executive,{'Debating Club'}
7c7c5d13-d775-41e1-adc7-2675e5a50547,Male,2010-03-07,14,3,1,Ogun,2020,Green House,Christianity,No,Middle Class,No,Fashion Designer,{'Fine Arts'}
5bba6601-b872-4f87-aee9-a39b8ef72d20,Male,2009-02-04,15,1,3,Osun,2022,Yellow House,Christianity,No,Middle Class,No,Pharmacist,{'Mathematics Club'}
564242d7-55fa-44ce-b31a-74a55d163bb8,Male,2008-01-09,16,1,3,Bayelsa,2022,Red House,Islam,No,Middle Class,No,Computer Scientist,{'Mathematics Club'}
c12453b1-dc2c-4600-8f8e-655a4e3a0168,Female,2011-04-19,13,2,3,Ekiti,2021,Green House,Christianity,No,Middle Class,No,Computer Scientist,{'Red Cross'}
8c7b292a-a059-4ab7-bfac-f3ae87491c50,Female,2012-05-26,12,3,3,Oyo,2020,Brown House,Islam,No,Middle Class,No,Agriculturist,{'JETS Club'}
605ffc41-c1fa-4169-92a3-396817a30f29,Male,2012-04-19,12,3,2,Kano,2020,Red House,Christianity,No,Middle Class,No,Business Executive,{'Debating Club'}
054dd8ac-1e44-46c0-9598-7880478d969b,Male,2009-03-18,15,2,2,Anambra,2021,Brown House,Islam,No,Middle Class,No,Auditor,{'Commerce Club'}
abdcc6d7-4185-470c-aca2-b8ac1cf849d8,Male,2008-01-29,16,1,3,Lagos,2022,Blue House,Islam,No,Middle Class,No,Computer Scientist,{'Computer Club'}
0f37fae5-2ac6-4de6-bfaa-b10c1a8bd740,Male,2011-06-11,13,3,2,Kwara,2020,Yellow House,Islam,No,Middle Class,No,Economist,{'Commerce Club'}
1f5257d6-f9db-4616-a8fe-56da9a76cf49,Male,2007-01-30,17,1,2,Osun,2022,Yellow House,Christianity,No,Low,No,Entrepreneur,{'Chess Club'}
df3ec627-a535-4de6-9e5e-ce49b01b3615,Female,2011-09-29,13,1,1,Adamawa,2022,Brown House,Christianity,No,Middle Class,No,Content Creator,{'Fine Arts'}
07794b7d-7c13-4f16-8096-a89dbf49fdcf,Male,2011-11-28,13,2,3,Ogun,2021,Red House,Christianity,No,Middle Class,No,Doctor,{'Red Cross'}
ae564b6d-df2d-4eb5-94ee-63a724c50003,Male,2009-03-07,15,2,1,Ogun,2021,Green House,Christianity,No,Middle Class,No,Brand Specialist,{'Debating Club'}
952b680e-2bcf-4eaf-ab7c-6c416b7273e6,Female,2010-11-01,14,1,1,Kaduna,2022,Brown House,Christianity,No,Middle Class,No,Lawyer,{'Music Club'}
7eecb394-9cc1-484e-84ab-c59bf1905160,Male,2007-10-29,17,2,3,Oyo,2021,Blue House,Christianity,No,Middle Class,No,Engineer,{'JETS Club'}
18f6b117-6a52-4c58-936f-22de5d1a8ee7,Male,2010-08-27,14,1,1,Ebonyi,2022,Purple House,Christianity,No,Middle Class,No,Lawyer,{'Fine Arts'}
395225ba-024f-40cd-befb-116a533085f7,Male,2011-05-01,13,2,2,Katsina,2021,Blue House,Islam,No,Middle Class,No,Economist,{'Debating Club'}
ba878953-fd3f-4da3-a9c1-d66dff5b6ebf,Male,2010-02-11,14,3,1,Lagos,2020,Purple House,Christianity,No,Middle Class,No,Artist,{'Press Club'}
8bc80a57-c6b7-415c-b28d-733e4342c8d9,Male,2008-04-09,16,2,3,Benue,2021,Purple House,Christianity,No,Middle Class,No,Computer Scientist,{'JETS Club'}
d92ba74a-2cfb-4ef6-b557-283cfc598bef,Male,2006-11-25,18,2,2,Sokoto,2021,Purple House,Christianity,No,Middle Class,No,Marketer,{'Press Club'}
1e86fd99-7d7f-4660-abf5-22b70ae568fb,Female,2010-11-29,14,1,3,Ogun,2022,Brown House,Islam,No,Middle Class,No,Architect,{'Red Cross'}
6cbfd2bd-f4b4-4c40-a45c-cd0740843746,Female,2012-02-10,12,3,3,Osun,2020,Purple House,Christianity,No,Middle Class,No,Scientist,{'Computer Club'}
ee343bae-c872-4359-8f27-8c2c2c479ec6,Male,2011-05-25,13,1,3,Oyo,2022,Yellow House,Islam,No,Middle Class,No,Pharmacist,{'JETS Club'}
857d3bad-9650-4d4d-8f92-88e93f41978f,Male,2007-12-07,17,1,1,Kaduna,2022,Red House,Christianity,Yes,Low,No,Journalist,{'Debating Club'}
895c85f6-aa5e-4aad-baf5-14f981c37766,Male,2009-11-18,15,3,1,Lagos,2020,Blue House,Christianity,No,Middle Class,No,Journalist,{'Music Club'}
999eeed4-a1d2-4be1-80c2-4eae5e314b11,Male,2008-12-22,16,3,2,Lagos,2020,Purple House,Christianity,No,Middle Class,No,Business Executive,{'Debating Club'}
707f2855-d9a2-412d-afb6-a1e1f231d778,Male,2007-06-03,17,2,1,Enugu,2021,Green House,Christianity,No,Middle Class,No,Journalist,{'Debating Club'}
a1a7d870-aaae-4e6f-82dd-c22d49efe90b,Female,2011-08-30,13,2,1,Ogun,2021,Blue House,Christianity,No,Middle Class,No,Journalist,{'Music Club'}
ff6ce26e-169a-4d35-b6e6-aaf51f50490d,Male,2011-06-24,13,3,2,Osun,2020,Blue House,Christianity,No,Middle Class,No,Accountant,{'Commerce Club'}
354cf4f7-4ef9-463c-857a-0ff534397433,Female,2011-08-02,13,1,3,Osun,2022,Red House,Islam,No,Middle Class,No,Data Scientist,{'Mathematics Club'}
2a2d8973-3f4f-475d-bb51-9821cce4ef9e,Female,2012-06-22,12,3,3,Akwa Ibom,2020,Green House,Christianity,No,Middle Class,No,Biologist,{'Computer Club'}
3cce6282-1e98-4fb2-a2e2-dc4de7cfe090,Male,2006-12-23,18,3,1,Edo,2020,Red House,Christianity,No,Middle Class,No,Writer,{'Press Club'}
0d640d7f-d104-462b-ba85-f6c73ce88429,Female,2012-01-17,12,2,1,Kano,2021,Blue House,Islam,No,Middle Class,No,Artist,{'Drama Club'}
e432f04d-8923-4699-b4e2-3a5da2c59a11,Female,2008-01-12,16,2,1,Oyo,2021,Blue House,Christianity,No,Middle Class,No,Artist,{'Fine Arts'}
cd643503-ca06-4482-b8ff-f5613157e949,Female,2007-04-11,17,1,3,Ebonyi,2022,Blue House,Christianity,No,Middle Class,No,Doctor,{'Red Cross'}
68dd4d97-c78c-4922-968c-36b28b6faa43,Male,2011-09-09,13,1,3,Anambra,2022,Purple House,Islam,No,Middle Class,No,Agriculturist,{'Mathematics Club'}
8d5a05fe-6e5f-4948-bb8d-3dedc8f027fe,Female,2009-07-23,15,2,1,Lagos,2021,Purple House,Islam,No,Middle Class,No,Actor,{'Drama Club'}
cde168a6-82ea-4579-9c4e-240323b3f94d,Male,2007-03-02,17,2,1,Ogun,2021,Purple House,Islam,No,Middle Class,No,Brand Specialist,{'Drama Club'}
4b21a3a9-90fa-4171-bf81-b8a59b54ff29,Male,2008-06-08,16,1,1,Oyo,2022,Purple House,Islam,No,Middle Class,No,Actor,{'Fine Arts'}
a0500e46-60d5-466f-8f8f-e556c4850e4c,Male,2009-09-02,15,3,2,Sokoto,2020,Blue House,Islam,No,Middle Class,No,Auditor,{'Press Club'}
70d5ffe5-51fb-428a-97bd-fc3c7c48c983,Female,2009-09-21,15,3,3,Osun,2020,Blue House,Islam,No,Middle Class,No,Engineer,{'Red Cross'}
bc267925-3893-4d8e-bd21-9f676f64f954,Male,2007-10-06,17,3,2,Ogun,2020,Blue House,Christianity,No,Middle Class,No,Marketer,{'Press Club'}
0d90cb1d-bd6f-4e55-81b0-19e5b50c8d7a,Male,2007-10-19,17,2,2,Abia,2021,Purple House,Christianity,No,Middle Class,No,Auditor,{'Music Club'}
eff1bca7-19c8-42b9-9771-1483888aec9d,Male,2007-08-01,17,2,2,Oyo,2021,Purple House,Christianity,No,Upper Class,No,Entrepreneur,{'Press Club'}
9202bb71-cd0f-4ad5-8920-3e1f5b5d555f,Male,2009-07-16,15,2,3,Lagos,2021,Brown House,Christianity,No,Middle Class,No,Biologist,{'Red Cross'}
4e1f0eeb-086a-4a34-9ea3-a8eb045c1468,Male,2007-09-01,17,2,1,Oyo,2021,Yellow House,Islam,No,Middle Class,No,Journalist,{'Music Club'}
dd93f9c0-a3f6-4874-b8d2-d4c231a819ea,Male,2008-09-01,16,2,3,Osun,2021,Green House,Islam,No,Middle Class,No,Engineer,{'Mathematics Club'}
80b773e4-6ae6-4e55-b693-766066213bc2,Female,2007-04-01,17,1,3,Oyo,2022,Red House,Christianity,No,Low,No,Agriculturist,{'Mathematics Club'}
4c16a85f-2f29-49f8-8c74-0158fa384dc3,Female,2012-09-14,12,2,2,Ebonyi,2021,Brown House,Christianity,No,Middle Class,No,Entrepreneur,{'Press Club'}
1f577802-aad3-4f86-910a-6e1ff23376e9,Female,2007-02-13,17,1,2,Oyo,2022,Green House,Christianity,No,Middle Class,No,Business Executive,{'Press Club'}
8d9b8d9c-38d6-4749-8d0a-2987cd63371d,Female,2008-08-17,16,1,2,Ondo,2022,Brown House,Islam,No,Middle Class,No,Accountant,{'Press Club'}
1edb959b-9340-4fd1-9f19-cd746ea4f098,Male,2012-07-19,12,2,2,Ogun,2021,Brown House,Christianity,No,Middle Class,No,Business Executive,{'Commerce Club'}
c00adefd-2a82-468d-a706-4ec2b73ffa8d,Male,2010-01-16,14,3,2,Ogun,2020,Yellow House,Christianity,No,Middle Class,No,Accountant,{'Press Club'}
4ea22760-88c6-4d1f-ba44-6d0ee5b82b72,Female,2008-05-17,16,3,2,Osun,2020,Green House,Christianity,No,Middle Class,No,Accountant,{'Debating Club'}
d400119d-aff3-4b36-a2ac-a57712781b5a,Female,2009-03-10,15,1,1,Imo,2022,Yellow House,Christianity,No,Middle Class,No,Artist,{'Drama Club'}
bb738a62-ce4f-4f67-ad9b-f00bf755e2b9,Female,2010-09-20,14,3,2,Lagos,2020,Brown House,Islam,No,Middle Class,No,Accountant,{'Chess Club'}
bdc27bcd-34f0-44d9-92f8-81cf16a4352e,Female,2012-06-14,12,3,3,Borno,2020,Purple House,Islam,No,Middle Class,No,Data Scientist,{'Red Cross'}
54db34d1-0bf7-4c46-962a-627005eaa8c7,Male,2010-05-21,14,3,2,Kogi,2020,Red House,Islam,No,Low,No,Auditor,{'Debating Club'}
7775de5a-9fc4-424c-a1a9-1b4bb09d3420,Male,2007-09-07,17,2,1,Oyo,2021,Blue House,Islam,No,Middle Class,No,Artist,{'Debating Club'}
16cfb157-90d0-4cf4-bf5e-0e2e5748675a,Male,2007-03-04,17,2,2,FCT - Abuja,2021,Red House,Christianity,No,Middle Class,No,Economist,{'Debating Club'}
f4f07f1b-29e6-48d5-be2c-d477268ee47e,Male,2009-07-07,15,1,2,Osun,2022,Blue House,Christianity,No,Middle Class,No,Auditor,{'Press Club'}
5c3eecd7-5c54-4e2f-8f69-345336ed7041,Female,2007-03-17,17,3,2,Adamawa,2020,Yellow House,Islam,No,Middle Class,No,Entrepreneur,{'Debating Club'}
8441fad5-f0ab-467a-945b-814d6ab2f30c,Male,2010-01-16,14,1,3,Lagos,2022,Red House,Christianity,No,Middle Class,No,Architect,{'Mathematics Club'}
08953d11-2ef6-479c-93e7-27455ed19f7e,Female,2010-07-22,14,2,1,Gombe,2021,Green House,Islam,No,Middle Class,No,Artist,{'Drama Club'}
e89b5c3b-b531-429a-9b51-9f4b4125ee2b,Female,2010-10-20,14,3,2,Kaduna,2020,Green House,Christianity,No,Middle Class,No,Entrepreneur,{'Commerce Club'}
ff5cbe28-eb94-45ed-b9cf-e07f130ddfdb,Male,2011-03-30,13,1,1,Bayelsa,2022,Brown House,Christianity,Yes,Middle Class,No,Lawyer,{'Press Club'}
6b63dec0-6b20-415d-9030-5d0713a36cd1,Female,2010-09-24,14,3,3,Benue,2020,Blue House,Islam,No,Middle Class,No,Food Nutritionist,{'Computer Club'}
e78fc1ab-3c21-464b-b716-50382f96b992,Female,2006-12-01,18,2,3,Osun,2021,Yellow House,Islam,No,Middle Class,No,Software Developer,{'Mathematics Club'}
eb41dbe8-01a4-4d95-896f-eccafec3a489,Female,2011-12-15,13,3,2,Borno,2020,Red House,Islam,No,Middle Class,Yes,Accountant,{'Music Club'}
109d4e5b-6ea0-43c1-8737-5a2775756793,Male,2007-01-25,17,3,3,Lagos,2020,Brown House,Christianity,No,Middle Class,No,Doctor,{'Mathematics Club'}
4353e13b-2dce-440d-be51-540a3eebe36f,Female,2009-03-29,15,3,2,FCT - Abuja,2020,Brown House,Islam,No,Upper Class,No,Entrepreneur,{'Music Club'}
2c50132a-2382-47d7-961a-66f9c51a7d57,Female,2011-06-14,13,2,1,Lagos,2021,Yellow House,Islam,No,Upper Class,No,Brand Specialist,{'Debating Club'}
c715a4a2-54cf-4520-95a3-86268b925dc5,Male,2007-09-28,17,2,1,Abia,2021,Red House,Islam,No,Middle Class,No,Fashion Designer,{'Debating Club'}
b438ef86-87f3-40b8-bd8c-7d6f1032c70d,Female,2009-09-29,15,3,1,Ogun,2020,Purple House,Christianity,No,Middle Class,No,Content Creator,{'Fine Arts'}
1b1dba95-6aba-4722-ac09-aebe98b42f51,Male,2012-06-02,12,2,1,Osun,2021,Blue House,Christianity,No,Low,No,Journalist,{'Debating Club'}
ea7f8efc-c889-4258-b9db-e7f3af3ddf56,Female,2008-02-23,16,3,3,Cross River,2020,Yellow House,Christianity,No,Middle Class,No,Biologist,{'Red Cross'}
04173fb4-2e02-4728-853e-576cd3908579,Female,2008-09-10,16,2,2,Oyo,2021,Purple House,Christianity,No,Middle Class,No,Marketer,{'Commerce Club'}
3c643394-fca5-44a0-a1c5-b5e96ac3ae02,Male,2008-04-25,16,1,2,Bayelsa,2022,Yellow House,Christianity,No,Middle Class,No,Auditor,{'Debating Club'}
7c403839-113a-4c01-bfaf-f2923a7444f5,Female,2010-07-15,14,3,1,Osun,2020,Blue House,Islam,No,Middle Class,No,Fashion Designer,{'Music Club'}
e589f1df-2580-4f6c-8b71-6239e0157d9e,Female,2010-12-12,14,3,1,Lagos,2020,Blue House,Christianity,No,Upper Class,No,Brand Specialist,{'Debating Club'}
c46b1c76-3400-4495-a167-ce99fc460843,Female,2008-03-24,16,1,3,Cross River,2022,Red House,Islam,No,Middle Class,No,Scientist,{'Mathematics Club'}
b8e967bd-45e1-4c2e-ac54-3fd1a32bc6ba,Male,2006-12-23,18,2,2,Rivers,2021,Red House,Christianity,No,Middle Class,No,Marketer,{'Chess Club'}
b8097583-2dca-4101-8cd0-22eca79a1ae1,Female,2007-02-28,17,3,2,Ogun,2020,Blue House,Christianity,No,Middle Class,No,Business Executive,{'Music Club'}
4b2240f4-9360-4005-9703-61e35366456c,Male,2007-09-17,17,2,1,Osun,2021,Brown House,Christianity,No,Middle Class,No,Brand Specialist,{'Debating Club'}
27460050-9899-47e7-9718-a6efc5dca173,Male,2010-05-28,14,2,3,Lagos,2021,Blue House,Islam,No,Middle Class,No,Data Scientist,{'JETS Club'}
ca77fde5-0ff1-4b45-8c85-e231966c8992,Female,2011-03-15,13,2,3,Ekiti,2021,Purple House,Christianity,No,Upper Class,No,Data Scientist,{'Red Cross'}
c73f583d-12c3-4eb2-bea2-a17d03d5099c,Male,2009-08-22,15,1,1,Edo,2022,Brown House,Islam,No,Middle Class,No,Fashion Designer,{'Music Club'}
2cf73477-9276-44c8-8f1d-da75017a56fe,Male,2007-09-17,17,3,2,Kebbi,2020,Red House,Islam,No,Middle Class,No,Marketer,{'Debating Club'}
6744b76f-cf80-46e2-958f-527d88386d76,Female,2008-09-13,16,1,3,Ebonyi,2022,Blue House,Christianity,No,Middle Class,No,Engineer,{'Red Cross'}
a60820c1-2e97-4415-8f67-041ad50cba60,Female,2008-05-18,16,1,2,Lagos,2022,Red House,Christianity,No,Middle Class,No,Marketer,{'Commerce Club'}
cfed1b69-45ae-4e88-9419-3db95ab76d64,Male,2010-11-06,14,1,2,Benue,2022,Yellow House,Christianity,No,Low,No,Business Executive,{'Chess Club'}
61ab2dcd-f5bc-48eb-ae8e-38e3f1217c80,Male,2009-06-12,15,2,3,Kwara,2021,Blue House,Christianity,No,Middle Class,No,Food Nutritionist,{'JETS Club'}
66137d8b-cbab-4128-a04e-9d4dcd2e9663,Male,2008-06-25,16,1,2,Oyo,2022,Red House,Islam,No,Middle Class,No,Auditor,{'Music Club'}
1fd58e2a-a739-4764-9283-0c8559d6e463,Male,2012-01-26,12,1,1,Anambra,2022,Brown House,Christianity,No,Middle Class,No,Fashion Designer,{'Fine Arts'}
126f346e-a2ba-4131-bbec-586d6900edfc,Male,2009-12-24,15,2,1,Kebbi,2021,Blue House,Christianity,No,Middle Class,No,Journalist,{'Music Club'}
24acaa3b-4eba-4b78-bbac-11fb791696c0,Male,2011-05-08,13,1,1,Oyo,2022,Yellow House,Islam,No,Middle Class,No,Artist,{'Debating Club'}
5ac9ef75-033e-42ea-a54f-e4236f19ea44,Female,2008-05-26,16,2,2,Kwara,2021,Yellow House,Christianity,No,Middle Class,No,Accountant,{'Commerce Club'}
7398bcb8-4aaf-4cdc-aee5-3d63dce974b5,Male,2010-11-22,14,2,3,Gombe,2021,Red House,Islam,No,Middle Class,No,Data Scientist,{'Computer Club'}
3e92bc55-d905-4db5-84aa-d9f835ac1ae8,Male,2010-02-28,14,1,3,FCT - Abuja,2022,Yellow House,Islam,No,Middle Class,No,Agriculturist,{'Computer Club'}
4ad4e888-4cf3-47ac-a2f3-6e6212908def,Female,2011-01-07,13,1,3,Ogun,2022,Blue House,Islam,No,Middle Class,No,Computer Scientist,{'JETS Club'}
f32f6578-ebe7-4ca2-8502-f50c87ad7d06,Male,2012-03-23,12,1,1,Ondo,2022,Red House,Islam,No,Upper Class,No,Content Creator,{'Music Club'}
9d2b08f1-b582-4e1c-93ce-cf116143c667,Female,2011-05-21,13,3,3,Lagos,2020,Green House,Islam,No,Low,No,Scientist,{'Computer Club'}
db09df57-a2d3-4543-9e47-da7d03788bb3,Female,2006-10-24,18,1,2,Osun,2022,Blue House,Islam,No,Low,No,Business Executive,{'Debating Club'}
962691f4-5c49-415b-b708-4d1326d2d9e3,Male,2009-05-03,15,3,3,Bayelsa,2020,Red House,Islam,No,Middle Class,No,Pharmacist,{'JETS Club'}
8ca7440c-660e-41db-b60e-07cc84bcb60e,Male,2012-05-29,12,3,1,Ebonyi,2020,Brown House,Islam,No,Middle Class,No,Content Creator,{'Press Club'}
e45c1379-7d35-4318-903d-556747175c57,Male,2009-10-10,15,1,1,Enugu,2022,Red House,Islam,No,Middle Class,No,Fashion Designer,{'Drama Club'}
6bf468f0-d8d4-49d6-83c5-0ede0229fd27,Female,2008-10-11,16,2,1,Lagos,2021,Brown House,Islam,No,Middle Class,No,Lawyer,{'Fine Arts'}
a107fc04-8804-4906-9126-c8c0e52e41a6,Female,2011-10-27,13,1,3,Gombe,2022,Red House,Islam,No,Middle Class,No,Doctor,{'Red Cross'}
67e705e0-e9bd-4ba7-807f-056a27e45961,Male,2012-06-19,12,2,2,Osun,2021,Blue House,Islam,No,Middle Class,No,Entrepreneur,{'Chess Club'}
aff5ab01-0e72-4c24-a98a-fef140699680,Female,2007-09-02,17,1,3,Gombe,2022,Blue House,Islam,No,Middle Class,No,Data Scientist,{'Mathematics Club'}
d3ce7163-6316-44bf-aae0-5ae07f25937b,Male,2011-08-26,13,3,1,Enugu,2020,Brown House,Christianity,No,Middle Class,No,Lawyer,{'Fine Arts'}
fdf8e316-ea1c-4932-8e15-ee12cb54d56c,Male,2008-10-03,16,3,3,Imo,2020,Red House,Christianity,No,Low,No,Data Scientist,{'JETS Club'}
9b17046a-0978-4e97-9ef6-544d9c5c6ab1,Female,2007-08-22,17,3,1,Oyo,2020,Red House,Christianity,No,Middle Class,No,Brand Specialist,{'Drama Club'}
366f4391-f4c6-4840-9b27-c37f42a94987,Male,2009-01-06,15,1,3,Lagos,2022,Brown House,Islam,No,Middle Class,No,Pharmacist,{'Computer Club'}
839adf81-ff0a-4ce9-b419-8a4520245790,Female,2011-09-19,13,1,1,Abia,2022,Purple House,Christianity,No,Middle Class,No,Lawyer,{'Drama Club'}
36b24e7e-410e-41ae-bd6b-0cef9afc1201,Male,2009-12-20,15,1,3,Akwa Ibom,2022,Purple House,Islam,No,Middle Class,No,Software Developer,{'Red Cross'}
85b7a60b-6d73-4732-9229-d0fe80642e74,Female,2009-04-10,15,2,3,Ogun,2021,Purple House,Islam,No,Middle Class,No,Doctor,{'Computer Club'}
4349e4d0-9fc7-4b2a-8161-9c1661bb7a78,Female,2010-05-03,14,3,2,Ogun,2020,Blue House,Islam,No,Middle Class,No,Entrepreneur,{'Chess Club'}
defcd27f-ce4c-4eff-9c6d-61fd89cf0dd7,Female,2012-08-22,12,1,3,Benue,2022,Yellow House,Islam,No,Middle Class,No,Computer Scientist,{'JETS Club'}
8de4f046-f599-4eba-92fa-9366a95b09bb,Female,2012-03-10,12,3,2,Kogi,2020,Red House,Christianity,No,Middle Class,No,Accountant,{'Music Club'}
53e4841a-c4ff-404a-bac4-1d129fe848ac,Male,2010-02-16,14,3,2,Osun,2020,Blue House,Islam,Yes,Middle Class,No,Entrepreneur,{'Debating Club'}
e325c27b-4113-4006-9e2d-10dc1e6f5aee,Female,2011-05-07,13,1,3,FCT - Abuja,2022,Green House,Islam,No,Middle Class,No,Pharmacist,{'Mathematics Club'}
1d5c0254-9491-4eb5-a5c3-545824024a55,Male,2010-11-28,14,3,1,Lagos,2020,Purple House,Islam,No,Middle Class,Yes,Artist,{'Fine Arts'}
fde9d1c8-89cf-4476-b357-ac0c2c2544b2,Male,2008-12-30,16,3,2,Oyo,2020,Green House,Christianity,No,Middle Class,No,Accountant,{'Press Club'}
3877ed92-2ec2-4bf1-828e-085d21510eb5,Female,2007-09-24,17,2,1,Oyo,2021,Yellow House,Islam,No,Middle Class,No,Brand Specialist,{'Press Club'}
5f1faa7c-49d3-4579-a4ba-192f165f56b6,Male,2008-01-11,16,2,3,Lagos,2021,Purple House,Islam,No,Middle Class,No,Data Scientist,{'Red Cross'}
b66bb0eb-ef4d-49eb-98f6-01cdeaa3d6af,Male,2011-07-23,13,3,3,Ogun,2020,Brown House,Christianity,No,Middle Class,No,Doctor,{'Computer Club'}
8a496b9b-fc58-4265-b5a5-563bee4d0270,Female,2010-09-21,14,3,3,Ogun,2020,Blue House,Christianity,No,Middle Class,No,Computer Scientist,{'Red Cross'}
795e26cf-722b-403e-a529-5308da1bc56b,Male,2006-11-16,18,3,1,Borno,2020,Green House,Christianity,No,Middle Class,No,Fashion Designer,{'Music Club'}
851a2ad1-db68-4a1e-9756-0b29ab10dab5,Female,2011-11-16,13,1,2,Abia,2022,Brown House,Christianity,No,Middle Class,No,Business Executive,{'Debating Club'}
7fd1eb7a-0975-43d1-a2f1-b01f772bb873,Female,2011-01-18,13,3,3,Oyo,2020,Green House,Islam,No,Middle Class,No,Computer Scientist,{'Mathematics Club'}
bbc656e7-0094-4bca-b5f5-26053c36185b,Female,2008-11-20,16,1,2,Lagos,2022,Blue House,Islam,No,Low,No,Marketer,{'Debating Club'}
6492804f-4d75-443b-a5d4-ad9a5dbca2e7,Male,2006-10-15,18,3,1,Edo,2020,Green House,Christianity,No,Middle Class,No,Lawyer,{'Debating Club'}
31f4adc3-f49e-4a96-8697-0ce261deb8a2,Male,2009-02-06,15,3,2,Ekiti,2020,Green House,Christianity,No,Middle Class,No,Entrepreneur,{'Chess Club'}
01978b54-30a4-4fd2-b5f5-f9adb3454a89,Female,2007-10-28,17,2,2,Bayelsa,2021,Red House,Islam,No,Middle Class,No,Marketer,{'Chess Club'}
de1d20b3-79f7-40ab-b05b-c9fbbe1ffafb,Female,2011-07-05,13,3,2,Lagos,2020,Yellow House,Islam,No,Middle Class,No,Entrepreneur,{'Music Club'}
b9f3eb4d-3d7e-498c-9d72-87a3d02a9e83,Male,2010-06-02,14,2,2,Kebbi,2021,Green House,Christianity,No,Middle Class,No,Auditor,{'Commerce Club'}
a7e108bd-e836-4e74-bcbd-b9b17ae1911a,Male,2012-05-15,12,1,2,Oyo,2022,Blue House,Christianity,No,Middle Class,No,Auditor,{'Commerce Club'}
88db67da-4bcd-4aa8-8ad9-4926d7e2dcdf,Female,2008-08-23,16,1,1,Osun,2022,Red House,Christianity,No,Middle Class,No,Content Creator,{'Drama Club'}
afb64524-779b-4e79-a0e7-318ae898142c,Female,2009-10-20,15,1,1,Osun,2022,Purple House,Christianity,No,Middle Class,No,Brand Specialist,{'Drama Club'}
894c2676-ccde-44ba-8c16-1e8094e9abee,Female,2011-01-29,13,1,3,Ebonyi,2022,Green House,Christianity,No,Low,No,Pharmacist,{'Red Cross'}
3148935d-d723-4da6-9045-e36aa32f4395,Male,2012-05-14,12,3,2,Lagos,2020,Blue House,Christianity,No,Middle Class,No,Accountant,{'Music Club'}
e4af8667-d0f2-4db2-ae29-cf5139087545,Female,2008-08-03,16,3,1,Borno,2020,Blue House,Islam,No,Middle Class,No,Brand Specialist,{'Music Club'}
7d6a15cb-db62-4a5a-9dac-bb0cfd04b699,Female,2011-07-26,13,1,1,Imo,2022,Yellow House,Christianity,No,Middle Class,No,Writer,{'Music Club'}
b70b9304-dfdb-4a92-9466-3ebb158dbf1e,Female,2007-04-26,17,3,1,Oyo,2020,Brown House,Christianity,No,Middle Class,No,Journalist,{'Fine Arts'}
502198da-0a5b-42dc-96dc-6c1f7c96c8a7,Female,2006-12-18,18,2,3,Ogun,2021,Brown House,Islam,No,Middle Class,No,Architect,{'JETS Club'}
51ef71e2-c1f3-4291-bdbb-8f2243e3a523,Male,2010-12-21,14,2,3,Kaduna,2021,Brown House,Christianity,No,Middle Class,No,Agriculturist,{'Red Cross'}
21855b2a-ab3d-47eb-8cc7-aedf39dec248,Male,2009-04-07,15,3,2,Osun,2020,Green House,Islam,No,Low,No,Auditor,{'Commerce Club'}
40c118d3-e04a-437d-98d4-cd187ecae082,Female,2008-04-18,16,2,1,Kwara,2021,Yellow House,Islam,No,Low,No,Fashion Designer,{'Music Club'}
0cc4b58a-65c6-43d1-96cf-f98542b8a87f,Male,2012-02-25,12,3,3,Oyo,2020,Brown House,Christianity,No,Middle Class,No,Architect,{'JETS Club'}
60a12b32-8908-4291-9efb-17efd6195a93,Female,2008-03-15,16,2,3,Lagos,2021,Blue House,Islam,No,Middle Class,No,Architect,{'Red Cross'}
3f69a55f-7a8d-4935-b645-51bbffa8308b,Male,2011-09-06,13,2,1,Rivers,2021,Red House,Christianity,No,Middle Class,No,Actor,{'Fine Arts'}
ed14da5e-20e6-4ff5-848d-72710bd366e9,Female,2007-05-20,17,2,1,Lagos,2021,Green House,Islam,No,Middle Class,No,Fashion Designer,{'Press Club'}
ece5b87e-a3b0-4496-8e3c-9f2ea2e318dc,Female,2009-08-25,15,1,2,Kebbi,2022,Green House,Islam,No,Low,No,Business Executive,{'Music Club'}
b36c577e-c0e3-4dfb-a041-57a3202021bd,Male,2007-06-20,17,1,2,Osun,2022,Purple House,Christianity,No,Middle Class,No,Marketer,{'Press Club'}
