Student_ID,Class_Grade_ID,Session,Subject,Score
f4db9e43-d06a-45ff-9135-dc8105240355,2,2,Accounting,80.92
f4db9e43-d06a-45ff-9135-dc8105240355,2,2,Commerce,86.42
f4db9e43-d06a-45ff-9135-dc8105240355,2,2,Marketing,88.87
f4db9e43-d06a-45ff-9135-dc8105240355,2,2,Electrical work,50.13
d691c7c5-779b-4f77-af2b-0dd7b34162ac,3,2,English,53.44
d691c7c5-779b-4f77-af2b-0dd7b34162ac,3,2,Maths,83.94
d691c7c5-779b-4f77-af2b-0dd7b34162ac,3,2,Civic Education,74.66
d691c7c5-779b-4f77-af2b-0dd7b34162ac,3,2,ICT,47.7
d691c7c5-779b-4f77-af2b-0dd7b34162ac,3,2,Economics,89.76
d691c7c5-779b-4f77-af2b-0dd7b34162ac,3,2,Accounting,51.08
d691c7c5-779b-4f77-af2b-0dd7b34162ac,3,2,Commerce,75.2
d691c7c5-779b-4f77-af2b-0dd7b34162ac,3,2,Marketing,53.08
d691c7c5-779b-4f77-af2b-0dd7b34162ac,3,2,Bookkeeping,78.26
6d37f203-a654-4de4-aec8-a40f2cbb60af,3,2,English,65.17
6d37f203-a654-4de4-aec8-a40f2cbb60af,3,2,Maths,60.63
6d37f203-a654-4de4-aec8-a40f2cbb60af,3,2,Civic Education,69.33
6d37f203-a654-4de4-aec8-a40f2cbb60af,3,2,ICT,91.67
6d37f203-a654-4de4-aec8-a40f2cbb60af,3,2,Physics,61.27
6d37f203-a654-4de4-aec8-a40f2cbb60af,3,2,Chemistry,82.1
6d37f203-a654-4de4-aec8-a40f2cbb60af,3,2,Technical Drawing,73.13
6d37f203-a654-4de4-aec8-a40f2cbb60af,3,2,Further Maths,52.84
6d37f203-a654-4de4-aec8-a40f2cbb60af,3,2,Dyeing and bleaching,72.28
4ba53cfe-c30e-4906-be3f-bf33516f8400,2,2,English,47.88
4ba53cfe-c30e-4906-be3f-bf33516f8400,2,2,Maths,74.8
4ba53cfe-c30e-4906-be3f-bf33516f8400,2,2,Civic Education,93.82
4ba53cfe-c30e-4906-be3f-bf33516f8400,2,2,ICT,77.8
4ba53cfe-c30e-4906-be3f-bf33516f8400,2,2,Physics,96.98
4ba53cfe-c30e-4906-be3f-bf33516f8400,2,2,Chemistry,90.97
4ba53cfe-c30e-4906-be3f-bf33516f8400,2,2,Technical Drawing,61.49
4ba53cfe-c30e-4906-be3f-bf33516f8400,2,2,Further Maths,74.71
4ba53cfe-c30e-4906-be3f-bf33516f8400,2,2,Bookkeeping,82.92
271f10d9-2d94-4a11-a93f-fe8f6c11bcd9,3,2,English,90.61
271f10d9-2d94-4a11-a93f-fe8f6c11bcd9,3,2,Maths,69.51
271f10d9-2d94-4a11-a93f-fe8f6c11bcd9,3,2,Civic Education,44.64
271f10d9-2d94-4a11-a93f-fe8f6c11bcd9,3,2,ICT,98.57
271f10d9-2d94-4a11-a93f-fe8f6c11bcd9,3,2,Literature,89.52
271f10d9-2d94-4a11-a93f-fe8f6c11bcd9,3,2,Government/History,49.45
271f10d9-2d94-4a11-a93f-fe8f6c11bcd9,3,2,Religious Studies,63.38
271f10d9-2d94-4a11-a93f-fe8f6c11bcd9,3,2,"Language (Yoruba, French, Igbo)",69.69
271f10d9-2d94-4a11-a93f-fe8f6c11bcd9,3,2,Electrical work,60.18
1dbe750c-9640-49d2-a1fa-52c55c092ef2,2,2,English,99.56
1dbe750c-9640-49d2-a1fa-52c55c092ef2,2,2,Maths,97.47
1dbe750c-9640-49d2-a1fa-52c55c092ef2,2,2,Civic Education,63.4
1dbe750c-9640-49d2-a1fa-52c55c092ef2,2,2,ICT,41.89
1dbe750c-9640-49d2-a1fa-52c55c092ef2,2,2,Economics,68.57
1dbe750c-9640-49d2-a1fa-52c55c092ef2,2,2,Accounting,79.79
1dbe750c-9640-49d2-a1fa-52c55c092ef2,2,2,Commerce,60.49
1dbe750c-9640-49d2-a1fa-52c55c092ef2,2,2,Marketing,89.66
1dbe750c-9640-49d2-a1fa-52c55c092ef2,2,2,Electrical work,55.23
99b43196-9e80-43e6-8e79-ebcfafa10db3,3,2,English,60.47
99b43196-9e80-43e6-8e79-ebcfafa10db3,3,2,Maths,41.93
99b43196-9e80-43e6-8e79-ebcfafa10db3,3,2,Civic Education,61.9
99b43196-9e80-43e6-8e79-ebcfafa10db3,3,2,ICT,83.91
99b43196-9e80-43e6-8e79-ebcfafa10db3,3,2,Literature,78.38
99b43196-9e80-43e6-8e79-ebcfafa10db3,3,2,Government/History,71.71
99b43196-9e80-43e6-8e79-ebcfafa10db3,3,2,Religious Studies,82.18
99b43196-9e80-43e6-8e79-ebcfafa10db3,3,2,"Language (Yoruba, French, Igbo)",84.71
99b43196-9e80-43e6-8e79-ebcfafa10db3,3,2,Dyeing and bleaching,52.35
001b5427-bc9c-48da-9949-e6c3fb63b327,3,2,English,51.62
001b5427-bc9c-48da-9949-e6c3fb63b327,3,2,Maths,66.1
001b5427-bc9c-48da-9949-e6c3fb63b327,3,2,Civic Education,74.73
001b5427-bc9c-48da-9949-e6c3fb63b327,3,2,ICT,47.88
001b5427-bc9c-48da-9949-e6c3fb63b327,3,2,Literature,75.03
001b5427-bc9c-48da-9949-e6c3fb63b327,3,2,Government/History,96.97
001b5427-bc9c-48da-9949-e6c3fb63b327,3,2,Religious Studies,80.04
001b5427-bc9c-48da-9949-e6c3fb63b327,3,2,"Language (Yoruba, French, Igbo)",43.28
001b5427-bc9c-48da-9949-e6c3fb63b327,3,2,Dyeing and bleaching,58.82
2076f024-9d7a-4354-ac58-a4a3d0d2f732,1,2,English,94.03
2076f024-9d7a-4354-ac58-a4a3d0d2f732,1,2,Maths,47.0
2076f024-9d7a-4354-ac58-a4a3d0d2f732,1,2,Civic Education,83.44
2076f024-9d7a-4354-ac58-a4a3d0d2f732,1,2,ICT,75.36
2076f024-9d7a-4354-ac58-a4a3d0d2f732,1,2,Literature,91.18
2076f024-9d7a-4354-ac58-a4a3d0d2f732,1,2,Government/History,71.58
2076f024-9d7a-4354-ac58-a4a3d0d2f732,1,2,Religious Studies,42.84
2076f024-9d7a-4354-ac58-a4a3d0d2f732,1,2,"Language (Yoruba, French, Igbo)",98.67
2076f024-9d7a-4354-ac58-a4a3d0d2f732,1,2,Dyeing and bleaching,86.33
58ffe4bc-77ad-404a-9717-312181baa71b,1,2,English,83.55
58ffe4bc-77ad-404a-9717-312181baa71b,1,2,Maths,83.83
58ffe4bc-77ad-404a-9717-312181baa71b,1,2,Civic Education,73.01
58ffe4bc-77ad-404a-9717-312181baa71b,1,2,ICT,45.66
58ffe4bc-77ad-404a-9717-312181baa71b,1,2,Economics,68.28
58ffe4bc-77ad-404a-9717-312181baa71b,1,2,Accounting,64.2
58ffe4bc-77ad-404a-9717-312181baa71b,1,2,Commerce,43.28
58ffe4bc-77ad-404a-9717-312181baa71b,1,2,Marketing,43.29
58ffe4bc-77ad-404a-9717-312181baa71b,1,2,Bookkeeping,97.15
0351767b-0c93-484a-9a28-c9d7ae3c744a,2,2,English,44.68
0351767b-0c93-484a-9a28-c9d7ae3c744a,2,2,Maths,67.38
0351767b-0c93-484a-9a28-c9d7ae3c744a,2,2,Civic Education,99.24
0351767b-0c93-484a-9a28-c9d7ae3c744a,2,2,ICT,60.29
0351767b-0c93-484a-9a28-c9d7ae3c744a,2,2,Literature,61.75
0351767b-0c93-484a-9a28-c9d7ae3c744a,2,2,Government/History,80.6
0351767b-0c93-484a-9a28-c9d7ae3c744a,2,2,Religious Studies,51.03
0351767b-0c93-484a-9a28-c9d7ae3c744a,2,2,"Language (Yoruba, French, Igbo)",51.74
0351767b-0c93-484a-9a28-c9d7ae3c744a,2,2,Electrical work,57.54
092807c8-cc9f-48ea-9288-58877c509219,1,2,English,64.48
092807c8-cc9f-48ea-9288-58877c509219,1,2,Maths,86.19
092807c8-cc9f-48ea-9288-58877c509219,1,2,Civic Education,89.9
092807c8-cc9f-48ea-9288-58877c509219,1,2,ICT,44.53
092807c8-cc9f-48ea-9288-58877c509219,1,2,Economics,47.58
092807c8-cc9f-48ea-9288-58877c509219,1,2,Accounting,76.55
092807c8-cc9f-48ea-9288-58877c509219,1,2,Commerce,79.01
092807c8-cc9f-48ea-9288-58877c509219,1,2,Marketing,56.93
092807c8-cc9f-48ea-9288-58877c509219,1,2,Dyeing and bleaching,69.33
45dce583-356d-42f7-8ddf-0d13d1d2ffec,3,2,English,57.74
45dce583-356d-42f7-8ddf-0d13d1d2ffec,3,2,Maths,49.86
45dce583-356d-42f7-8ddf-0d13d1d2ffec,3,2,Civic Education,53.43
45dce583-356d-42f7-8ddf-0d13d1d2ffec,3,2,ICT,88.36
45dce583-356d-42f7-8ddf-0d13d1d2ffec,3,2,Economics,50.66
45dce583-356d-42f7-8ddf-0d13d1d2ffec,3,2,Accounting,46.89
45dce583-356d-42f7-8ddf-0d13d1d2ffec,3,2,Commerce,87.74
45dce583-356d-42f7-8ddf-0d13d1d2ffec,3,2,Marketing,45.08
45dce583-356d-42f7-8ddf-0d13d1d2ffec,3,2,Bookkeeping,67.26
b27ef9d4-753e-4ac7-a880-70754833d305,1,2,English,66.6
b27ef9d4-753e-4ac7-a880-70754833d305,1,2,Maths,96.36
b27ef9d4-753e-4ac7-a880-70754833d305,1,2,Civic Education,40.56
b27ef9d4-753e-4ac7-a880-70754833d305,1,2,ICT,57.32
b27ef9d4-753e-4ac7-a880-70754833d305,1,2,Literature,67.9
b27ef9d4-753e-4ac7-a880-70754833d305,1,2,Government/History,92.15
b27ef9d4-753e-4ac7-a880-70754833d305,1,2,Religious Studies,75.18
b27ef9d4-753e-4ac7-a880-70754833d305,1,2,"Language (Yoruba, French, Igbo)",51.45
b27ef9d4-753e-4ac7-a880-70754833d305,1,2,Electrical work,91.94
afc0bf67-cda1-434b-bb7d-0ab063d00444,3,2,English,56.37
afc0bf67-cda1-434b-bb7d-0ab063d00444,3,2,Maths,58.31
afc0bf67-cda1-434b-bb7d-0ab063d00444,3,2,Civic Education,98.16
afc0bf67-cda1-434b-bb7d-0ab063d00444,3,2,ICT,85.12
afc0bf67-cda1-434b-bb7d-0ab063d00444,3,2,Literature,91.23
afc0bf67-cda1-434b-bb7d-0ab063d00444,3,2,Government/History,59.18
afc0bf67-cda1-434b-bb7d-0ab063d00444,3,2,Religious Studies,56.95
afc0bf67-cda1-434b-bb7d-0ab063d00444,3,2,"Language (Yoruba, French, Igbo)",80.42
afc0bf67-cda1-434b-bb7d-0ab063d00444,3,2,Bookkeeping,48.63
9488ba64-292e-49e4-b856-680d2de1e4a9,1,2,English,83.18
9488ba64-292e-49e4-b856-680d2de1e4a9,1,2,Maths,52.85
9488ba64-292e-49e4-b856-680d2de1e4a9,1,2,Civic Education,99.27
9488ba64-292e-49e4-b856-680d2de1e4a9,1,2,ICT,89.93
9488ba64-292e-49e4-b856-680d2de1e4a9,1,2,Physics,74.84
9488ba64-292e-49e4-b856-680d2de1e4a9,1,2,Chemistry,91.71
9488ba64-292e-49e4-b856-680d2de1e4a9,1,2,Technical Drawing,41.52
9488ba64-292e-49e4-b856-680d2de1e4a9,1,2,Further Maths,93.82
9488ba64-292e-49e4-b856-680d2de1e4a9,1,2,Electrical work,95.49
47862288-4ee7-4196-bfc6-169c07b7d1b7,2,2,English,70.67
47862288-4ee7-4196-bfc6-169c07b7d1b7,2,2,Maths,81.31
47862288-4ee7-4196-bfc6-169c07b7d1b7,2,2,Civic Education,56.0
47862288-4ee7-4196-bfc6-169c07b7d1b7,2,2,ICT,64.03
47862288-4ee7-4196-bfc6-169c07b7d1b7,2,2,Economics,49.16
47862288-4ee7-4196-bfc6-169c07b7d1b7,2,2,Accounting,87.89
47862288-4ee7-4196-bfc6-169c07b7d1b7,2,2,Commerce,54.09
47862288-4ee7-4196-bfc6-169c07b7d1b7,2,2,Marketing,56.03
47862288-4ee7-4196-bfc6-169c07b7d1b7,2,2,Bookkeeping,80.04
2500ecbd-d4da-489f-8e81-47bbd7f841b6,3,2,English,54.92
2500ecbd-d4da-489f-8e81-47bbd7f841b6,3,2,Maths,61.54
2500ecbd-d4da-489f-8e81-47bbd7f841b6,3,2,Civic Education,66.22
2500ecbd-d4da-489f-8e81-47bbd7f841b6,3,2,ICT,62.76
2500ecbd-d4da-489f-8e81-47bbd7f841b6,3,2,Literature,64.07
2500ecbd-d4da-489f-8e81-47bbd7f841b6,3,2,Government/History,40.8
2500ecbd-d4da-489f-8e81-47bbd7f841b6,3,2,Religious Studies,98.93
2500ecbd-d4da-489f-8e81-47bbd7f841b6,3,2,"Language (Yoruba, French, Igbo)",47.84
2500ecbd-d4da-489f-8e81-47bbd7f841b6,3,2,Electrical work,97.11
8f8cf12f-7165-4cea-8832-a2dc4afe0a6a,2,2,English,92.28
8f8cf12f-7165-4cea-8832-a2dc4afe0a6a,2,2,Maths,41.71
8f8cf12f-7165-4cea-8832-a2dc4afe0a6a,2,2,Civic Education,59.41
8f8cf12f-7165-4cea-8832-a2dc4afe0a6a,2,2,ICT,76.3
8f8cf12f-7165-4cea-8832-a2dc4afe0a6a,2,2,Literature,67.86
8f8cf12f-7165-4cea-8832-a2dc4afe0a6a,2,2,Government/History,76.93
8f8cf12f-7165-4cea-8832-a2dc4afe0a6a,2,2,Religious Studies,91.55
8f8cf12f-7165-4cea-8832-a2dc4afe0a6a,2,2,"Language (Yoruba, French, Igbo)",41.14
8f8cf12f-7165-4cea-8832-a2dc4afe0a6a,2,2,Bookkeeping,87.23
9c1f59c6-1e0e-41c5-ba2d-6fae404c311c,2,2,English,74.54
9c1f59c6-1e0e-41c5-ba2d-6fae404c311c,2,2,Maths,61.94
9c1f59c6-1e0e-41c5-ba2d-6fae404c311c,2,2,Civic Education,97.67
9c1f59c6-1e0e-41c5-ba2d-6fae404c311c,2,2,ICT,94.88
9c1f59c6-1e0e-41c5-ba2d-6fae404c311c,2,2,Economics,57.79
9c1f59c6-1e0e-41c5-ba2d-6fae404c311c,2,2,Accounting,72.06
9c1f59c6-1e0e-41c5-ba2d-6fae404c311c,2,2,Commerce,80.07
9c1f59c6-1e0e-41c5-ba2d-6fae404c311c,2,2,Marketing,99.74
9c1f59c6-1e0e-41c5-ba2d-6fae404c311c,2,2,Bookkeeping,92.77
2ef3dce2-1c88-4726-96b0-2ef7dc69b557,1,2,English,44.22
2ef3dce2-1c88-4726-96b0-2ef7dc69b557,1,2,Maths,93.27
2ef3dce2-1c88-4726-96b0-2ef7dc69b557,1,2,Civic Education,46.84
2ef3dce2-1c88-4726-96b0-2ef7dc69b557,1,2,ICT,76.27
2ef3dce2-1c88-4726-96b0-2ef7dc69b557,1,2,Economics,43.83
2ef3dce2-1c88-4726-96b0-2ef7dc69b557,1,2,Accounting,80.86
2ef3dce2-1c88-4726-96b0-2ef7dc69b557,1,2,Commerce,96.27
2ef3dce2-1c88-4726-96b0-2ef7dc69b557,1,2,Marketing,81.53
2ef3dce2-1c88-4726-96b0-2ef7dc69b557,1,2,Dyeing and bleaching,70.7
dc0d147c-2841-49a9-80dd-17f836e5b4d8,2,2,English,84.02
dc0d147c-2841-49a9-80dd-17f836e5b4d8,2,2,Maths,80.07
dc0d147c-2841-49a9-80dd-17f836e5b4d8,2,2,Civic Education,47.15
dc0d147c-2841-49a9-80dd-17f836e5b4d8,2,2,ICT,65.97
dc0d147c-2841-49a9-80dd-17f836e5b4d8,2,2,Literature,74.65
dc0d147c-2841-49a9-80dd-17f836e5b4d8,2,2,Government/History,90.89
dc0d147c-2841-49a9-80dd-17f836e5b4d8,2,2,Religious Studies,76.38
dc0d147c-2841-49a9-80dd-17f836e5b4d8,2,2,"Language (Yoruba, French, Igbo)",45.82
dc0d147c-2841-49a9-80dd-17f836e5b4d8,2,2,Electrical work,62.35
802eee74-52e3-4b86-a907-1a9425f309c7,2,2,English,48.44
802eee74-52e3-4b86-a907-1a9425f309c7,2,2,Maths,76.51
802eee74-52e3-4b86-a907-1a9425f309c7,2,2,Civic Education,99.11
802eee74-52e3-4b86-a907-1a9425f309c7,2,2,ICT,72.41
802eee74-52e3-4b86-a907-1a9425f309c7,2,2,Economics,92.86
802eee74-52e3-4b86-a907-1a9425f309c7,2,2,Accounting,90.85
802eee74-52e3-4b86-a907-1a9425f309c7,2,2,Commerce,79.87
802eee74-52e3-4b86-a907-1a9425f309c7,2,2,Marketing,50.97
802eee74-52e3-4b86-a907-1a9425f309c7,2,2,Bookkeeping,87.93
dd44934c-21e8-4e64-89ea-d6c2dd413bb6,1,2,English,92.39
dd44934c-21e8-4e64-89ea-d6c2dd413bb6,1,2,Maths,49.96
dd44934c-21e8-4e64-89ea-d6c2dd413bb6,1,2,Civic Education,49.31
dd44934c-21e8-4e64-89ea-d6c2dd413bb6,1,2,ICT,51.95
dd44934c-21e8-4e64-89ea-d6c2dd413bb6,1,2,Literature,78.02
dd44934c-21e8-4e64-89ea-d6c2dd413bb6,1,2,Government/History,88.23
dd44934c-21e8-4e64-89ea-d6c2dd413bb6,1,2,Religious Studies,44.82
dd44934c-21e8-4e64-89ea-d6c2dd413bb6,1,2,"Language (Yoruba, French, Igbo)",84.36
dd44934c-21e8-4e64-89ea-d6c2dd413bb6,1,2,Dyeing and bleaching,80.08
8e2e3de0-6994-4a94-9b9b-8f8b38555bd9,1,2,English,95.92
8e2e3de0-6994-4a94-9b9b-8f8b38555bd9,1,2,Maths,86.54
8e2e3de0-6994-4a94-9b9b-8f8b38555bd9,1,2,Civic Education,82.19
8e2e3de0-6994-4a94-9b9b-8f8b38555bd9,1,2,ICT,53.64
8e2e3de0-6994-4a94-9b9b-8f8b38555bd9,1,2,Economics,83.21
8e2e3de0-6994-4a94-9b9b-8f8b38555bd9,1,2,Accounting,42.71
8e2e3de0-6994-4a94-9b9b-8f8b38555bd9,1,2,Commerce,86.7
8e2e3de0-6994-4a94-9b9b-8f8b38555bd9,1,2,Marketing,97.45
8e2e3de0-6994-4a94-9b9b-8f8b38555bd9,1,2,Electrical work,58.2
6b70c0b6-ee9b-473f-9fbf-8fbd50fa167d,2,2,English,42.39
6b70c0b6-ee9b-473f-9fbf-8fbd50fa167d,2,2,Maths,90.46
6b70c0b6-ee9b-473f-9fbf-8fbd50fa167d,2,2,Civic Education,76.29
6b70c0b6-ee9b-473f-9fbf-8fbd50fa167d,2,2,ICT,83.27
6b70c0b6-ee9b-473f-9fbf-8fbd50fa167d,2,2,Physics,74.63
6b70c0b6-ee9b-473f-9fbf-8fbd50fa167d,2,2,Chemistry,43.98
6b70c0b6-ee9b-473f-9fbf-8fbd50fa167d,2,2,Technical Drawing,87.79
6b70c0b6-ee9b-473f-9fbf-8fbd50fa167d,2,2,Further Maths,83.58
6b70c0b6-ee9b-473f-9fbf-8fbd50fa167d,2,2,Dyeing and bleaching,53.88
e8622cbe-e625-42c6-8782-e01536426770,3,2,English,88.97
e8622cbe-e625-42c6-8782-e01536426770,3,2,Maths,49.25
e8622cbe-e625-42c6-8782-e01536426770,3,2,Civic Education,54.47
e8622cbe-e625-42c6-8782-e01536426770,3,2,ICT,89.83
e8622cbe-e625-42c6-8782-e01536426770,3,2,Literature,87.39
e8622cbe-e625-42c6-8782-e01536426770,3,2,Government/History,98.52
e8622cbe-e625-42c6-8782-e01536426770,3,2,Religious Studies,40.1
e8622cbe-e625-42c6-8782-e01536426770,3,2,"Language (Yoruba, French, Igbo)",76.31
e8622cbe-e625-42c6-8782-e01536426770,3,2,Dyeing and bleaching,69.83
e885f1c3-5fbf-4d78-b798-2d69ce3a13b4,2,2,English,97.51
e885f1c3-5fbf-4d78-b798-2d69ce3a13b4,2,2,Maths,49.69
e885f1c3-5fbf-4d78-b798-2d69ce3a13b4,2,2,Civic Education,56.24
e885f1c3-5fbf-4d78-b798-2d69ce3a13b4,2,2,ICT,82.13
e885f1c3-5fbf-4d78-b798-2d69ce3a13b4,2,2,Physics,65.35
e885f1c3-5fbf-4d78-b798-2d69ce3a13b4,2,2,Chemistry,59.63
e885f1c3-5fbf-4d78-b798-2d69ce3a13b4,2,2,Technical Drawing,85.39
e885f1c3-5fbf-4d78-b798-2d69ce3a13b4,2,2,Further Maths,48.58
e885f1c3-5fbf-4d78-b798-2d69ce3a13b4,2,2,Electrical work,91.29
ce048388-10f1-43bf-bac1-cd3ddd173a42,1,2,English,91.99
ce048388-10f1-43bf-bac1-cd3ddd173a42,1,2,Maths,87.73
ce048388-10f1-43bf-bac1-cd3ddd173a42,1,2,Civic Education,90.28
ce048388-10f1-43bf-bac1-cd3ddd173a42,1,2,ICT,65.42
ce048388-10f1-43bf-bac1-cd3ddd173a42,1,2,Literature,51.24
ce048388-10f1-43bf-bac1-cd3ddd173a42,1,2,Government/History,99.28
ce048388-10f1-43bf-bac1-cd3ddd173a42,1,2,Religious Studies,63.75
ce048388-10f1-43bf-bac1-cd3ddd173a42,1,2,"Language (Yoruba, French, Igbo)",48.6
ce048388-10f1-43bf-bac1-cd3ddd173a42,1,2,Dyeing and bleaching,61.6
4361b610-cf10-41c6-a1be-ad8773eb45dc,2,2,English,85.53
4361b610-cf10-41c6-a1be-ad8773eb45dc,2,2,Maths,46.2
4361b610-cf10-41c6-a1be-ad8773eb45dc,2,2,Civic Education,96.8
4361b610-cf10-41c6-a1be-ad8773eb45dc,2,2,ICT,97.17
4361b610-cf10-41c6-a1be-ad8773eb45dc,2,2,Economics,78.85
4361b610-cf10-41c6-a1be-ad8773eb45dc,2,2,Accounting,64.94
4361b610-cf10-41c6-a1be-ad8773eb45dc,2,2,Commerce,94.03
4361b610-cf10-41c6-a1be-ad8773eb45dc,2,2,Marketing,83.29
4361b610-cf10-41c6-a1be-ad8773eb45dc,2,2,Dyeing and bleaching,65.33
f711f6b7-4484-4dfb-a333-9a7220ded1ad,1,2,English,87.62
f711f6b7-4484-4dfb-a333-9a7220ded1ad,1,2,Maths,75.49
f711f6b7-4484-4dfb-a333-9a7220ded1ad,1,2,Civic Education,66.77
f711f6b7-4484-4dfb-a333-9a7220ded1ad,1,2,ICT,57.67
f711f6b7-4484-4dfb-a333-9a7220ded1ad,1,2,Economics,61.35
f711f6b7-4484-4dfb-a333-9a7220ded1ad,1,2,Accounting,44.19
f711f6b7-4484-4dfb-a333-9a7220ded1ad,1,2,Commerce,53.83
f711f6b7-4484-4dfb-a333-9a7220ded1ad,1,2,Marketing,61.76
f711f6b7-4484-4dfb-a333-9a7220ded1ad,1,2,Bookkeeping,48.99
9c2d19d3-c5e1-4c74-9dd5-eba829efdd55,3,2,English,57.61
9c2d19d3-c5e1-4c74-9dd5-eba829efdd55,3,2,Maths,44.58
9c2d19d3-c5e1-4c74-9dd5-eba829efdd55,3,2,Civic Education,52.98
9c2d19d3-c5e1-4c74-9dd5-eba829efdd55,3,2,ICT,67.73
9c2d19d3-c5e1-4c74-9dd5-eba829efdd55,3,2,Literature,52.03
9c2d19d3-c5e1-4c74-9dd5-eba829efdd55,3,2,Government/History,89.19
9c2d19d3-c5e1-4c74-9dd5-eba829efdd55,3,2,Religious Studies,70.74
9c2d19d3-c5e1-4c74-9dd5-eba829efdd55,3,2,"Language (Yoruba, French, Igbo)",93.54
9c2d19d3-c5e1-4c74-9dd5-eba829efdd55,3,2,Electrical work,70.03
5de5b8e4-4795-4189-9c05-49cb580b11eb,2,2,English,90.91
5de5b8e4-4795-4189-9c05-49cb580b11eb,2,2,Maths,91.82
5de5b8e4-4795-4189-9c05-49cb580b11eb,2,2,Civic Education,73.69
5de5b8e4-4795-4189-9c05-49cb580b11eb,2,2,ICT,93.97
5de5b8e4-4795-4189-9c05-49cb580b11eb,2,2,Literature,54.44
5de5b8e4-4795-4189-9c05-49cb580b11eb,2,2,Government/History,81.91
5de5b8e4-4795-4189-9c05-49cb580b11eb,2,2,Religious Studies,43.68
5de5b8e4-4795-4189-9c05-49cb580b11eb,2,2,"Language (Yoruba, French, Igbo)",98.25
5de5b8e4-4795-4189-9c05-49cb580b11eb,2,2,Bookkeeping,63.03
909f2bce-ac80-4c25-ace2-202e0315a12a,3,2,English,60.2
909f2bce-ac80-4c25-ace2-202e0315a12a,3,2,Maths,54.97
909f2bce-ac80-4c25-ace2-202e0315a12a,3,2,Civic Education,42.38
909f2bce-ac80-4c25-ace2-202e0315a12a,3,2,ICT,86.65
909f2bce-ac80-4c25-ace2-202e0315a12a,3,2,Physics,82.75
909f2bce-ac80-4c25-ace2-202e0315a12a,3,2,Chemistry,75.5
909f2bce-ac80-4c25-ace2-202e0315a12a,3,2,Technical Drawing,93.37
909f2bce-ac80-4c25-ace2-202e0315a12a,3,2,Further Maths,53.26
909f2bce-ac80-4c25-ace2-202e0315a12a,3,2,Dyeing and bleaching,56.87
2b113bc3-a698-4cb7-9ff4-4d5a592f15fa,1,2,English,67.71
2b113bc3-a698-4cb7-9ff4-4d5a592f15fa,1,2,Maths,58.17
2b113bc3-a698-4cb7-9ff4-4d5a592f15fa,1,2,Civic Education,73.29
2b113bc3-a698-4cb7-9ff4-4d5a592f15fa,1,2,ICT,52.82
2b113bc3-a698-4cb7-9ff4-4d5a592f15fa,1,2,Economics,81.04
2b113bc3-a698-4cb7-9ff4-4d5a592f15fa,1,2,Accounting,95.46
2b113bc3-a698-4cb7-9ff4-4d5a592f15fa,1,2,Commerce,85.74
2b113bc3-a698-4cb7-9ff4-4d5a592f15fa,1,2,Marketing,98.54
2b113bc3-a698-4cb7-9ff4-4d5a592f15fa,1,2,Electrical work,52.8
5d1840ab-f4f3-4c9f-9751-53360594d5d3,1,2,English,79.08
5d1840ab-f4f3-4c9f-9751-53360594d5d3,1,2,Maths,83.89
5d1840ab-f4f3-4c9f-9751-53360594d5d3,1,2,Civic Education,45.11
5d1840ab-f4f3-4c9f-9751-53360594d5d3,1,2,ICT,66.45
5d1840ab-f4f3-4c9f-9751-53360594d5d3,1,2,Physics,47.4
5d1840ab-f4f3-4c9f-9751-53360594d5d3,1,2,Chemistry,93.83
5d1840ab-f4f3-4c9f-9751-53360594d5d3,1,2,Technical Drawing,76.54
5d1840ab-f4f3-4c9f-9751-53360594d5d3,1,2,Further Maths,71.17
5d1840ab-f4f3-4c9f-9751-53360594d5d3,1,2,Bookkeeping,80.87
4fdc97b2-e86f-487a-9355-ba2ef5dc8a59,3,2,English,75.0
4fdc97b2-e86f-487a-9355-ba2ef5dc8a59,3,2,Maths,97.09
4fdc97b2-e86f-487a-9355-ba2ef5dc8a59,3,2,Civic Education,63.43
4fdc97b2-e86f-487a-9355-ba2ef5dc8a59,3,2,ICT,51.2
4fdc97b2-e86f-487a-9355-ba2ef5dc8a59,3,2,Literature,72.17
4fdc97b2-e86f-487a-9355-ba2ef5dc8a59,3,2,Government/History,73.63
4fdc97b2-e86f-487a-9355-ba2ef5dc8a59,3,2,Religious Studies,65.42
4fdc97b2-e86f-487a-9355-ba2ef5dc8a59,3,2,"Language (Yoruba, French, Igbo)",55.5
4fdc97b2-e86f-487a-9355-ba2ef5dc8a59,3,2,Electrical work,65.65
c48fbb88-7930-4b39-82b6-692ddf72f2d2,3,2,English,87.47
c48fbb88-7930-4b39-82b6-692ddf72f2d2,3,2,Maths,70.6
c48fbb88-7930-4b39-82b6-692ddf72f2d2,3,2,Civic Education,68.62
c48fbb88-7930-4b39-82b6-692ddf72f2d2,3,2,ICT,58.21
c48fbb88-7930-4b39-82b6-692ddf72f2d2,3,2,Physics,56.23
c48fbb88-7930-4b39-82b6-692ddf72f2d2,3,2,Chemistry,49.72
c48fbb88-7930-4b39-82b6-692ddf72f2d2,3,2,Technical Drawing,74.18
c48fbb88-7930-4b39-82b6-692ddf72f2d2,3,2,Further Maths,71.95
c48fbb88-7930-4b39-82b6-692ddf72f2d2,3,2,Dyeing and bleaching,88.35
72314ca2-be5f-41ef-990d-9993a369d491,3,2,English,57.7
